,tweet_id,date,name,stage,rating_numerator,rating_denominator,favorite_count,retweet_count,full_text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
544,728015554473250816,05-05-2016,Rueben,pupper,11.0,10,4296,1165,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,1,Cocker Spaniel,0.384559,True,Golden Retriever,0.091661,True,Sandbar,0.0817989,False
545,727685679342333952,05-04-2016,Cilantro,None,12.0,10,3077,683,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1,Border Collie,0.462408,True,Collie,0.214556,True,Eskimo Dog,0.0356036,True
546,727644517743104000,05-03-2016,None,doggo,13.0,10,6186,1865,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2,Great Pyrenees,0.457164,True,Kuvasz,0.39171,True,Labrador Retriever,0.0945226,True
547,727286334147182592,05-02-2016,None,None,9.0,10,3191,871,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,1,Bonnet,0.14644,False,Sock,0.083091,False,Chihuahua,0.0705542,True
548,727175381690781696,05-02-2016,Karll,None,10.0,10,4058,1468,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2,Flat-Coated Retriever,0.656463,True,Great Dane,0.0847658,True,Labrador Retriever,0.0589085,True
549,726828223124897792,05-01-2016,Bloop,None,12.0,10,3725,1076,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1,Miniature Pinscher,0.255327,True,Border Terrier,0.181279,True,Labrador Retriever,0.125185,True
550,726224900189511680,04-30-2016,None,None,9.0,10,4625,1228,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,1,Standard Poodle,0.261112,True,Cocker Spaniel,0.0947852,True,Bucket,0.06994639999999999,False
551,725786712245440512,04-28-2016,Lillie,pupper,11.0,10,4361,1450,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1,Chow,0.33576100000000003,True,Samoyed,0.167173,True,Kuvasz,0.145715,True
552,725729321944506368,04-28-2016,Lola,None,12.0,10,5435,1897,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1,Boxer,0.599076,True,Bull Mastiff,0.177318,True,French Bulldog,0.141461,True
553,724983749226668032,04-26-2016,Fred,None,12.0,10,3886,1389,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1,Golden Retriever,0.67575,True,Great Pyrenees,0.0951679,True,Cocker Spaniel,0.0760429,True
554,724405726123311104,04-25-2016,Ashleigh,pupper,10.0,10,5553,1758,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1,Golden Retriever,0.240695,True,Cocker Spaniel,0.202444,True,Feather Boa,0.159348,False
555,724049859469295616,04-24-2016,Kreggory,None,10.0,10,4522,1888,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,1,Border Collie,0.581835,True,Collie,0.344588,True,Shetland Sheepdog,0.0435842,True
556,723912936180330496,04-23-2016,Sugar,None,12.0,10,4079,1307,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1,Samoyed,0.991772,True,Pomeranian,0.00362638,True,Chow,0.00223183,True
557,723673163800948736,04-23-2016,Ivar,None,10.0,10,3167,950,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,1,Golden Retriever,0.83939,True,Labrador Retriever,0.0657058,True,Hand Blower,0.012941,False
558,723179728551723008,04-21-2016,Jangle,None,8.0,10,5544,2002,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,1,Tennis Ball,0.176495,False,Badger,0.0599052,False,Norwegian Elkhound,0.0568505,True
559,722974582966214656,04-21-2016,None,None,4.0,20,4307,1675,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,1,Great Dane,0.246762,True,Greater Swiss Mountain Dog,0.126131,True,Weimaraner,0.0852969,True
560,722613351520608256,04-20-2016,Schnitzel,None,12.0,10,5197,1744,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1,Labrador Retriever,0.5309149999999999,True,Golden Retriever,0.28823000000000004,True,Chow,0.0448537,True
561,721503162398597120,04-17-2016,Panda,None,11.0,10,4881,1996,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True
562,721001180231503872,04-15-2016,Oliver,pupper,11.0,10,2651,656,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1,Samoyed,0.950053,True,Washbasin,0.00632139,False,Tub,0.00624335,False
563,720775346191278080,04-15-2016,Berkeley,None,10.0,10,2596,722,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1,Newfoundland,0.48997,True,Groenendael,0.174497,True,Giant Schnauzer,0.07906669999999999,True
564,720415127506415616,04-14-2016,None,None,10.0,10,4322,1592,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,1,Rottweiler,0.990312,True,Black-And-Tan Coonhound,0.00249478,True,American Black Bear,0.00173312,False
565,720389942216527872,04-13-2016,Ralphé,None,11.0,10,6720,2686,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo Dog,0.0191971,True
566,720340705894408192,04-13-2016,Derek,pupper,10.0,10,3006,1037,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1,Alp,0.320126,False,Lawn Mower,0.0808077,False,Viaduct,0.065321,False
567,719991154352222208,04-12-2016,None,doggo,10.0,10,5059,1862,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2,Golden Retriever,0.605304,True,Cocker Spaniel,0.130948,True,Labrador Retriever,0.0946916,True
568,719704490224398336,04-12-2016,Clyde,pupper,12.0,10,4781,1546,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1,Home Theater,0.05903260000000001,False,Window Shade,0.038299,False,Bathtub,0.0355282,False
569,719551379208073216,04-11-2016,Harnold,None,10.0,10,5294,2052,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1,Malamute,0.873233,True,Siberian Husky,0.07643539999999999,True,Eskimo Dog,0.035745,True
570,719367763014393856,04-11-2016,Sid,None,11.0,10,2924,786,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,1,Swing,0.171486,False,Soft-Coated Wheaten Terrier,0.050971,True,Tibetan Terrier,0.0477594,True
571,719332531645071360,04-11-2016,Pippa,None,11.0,10,3576,1018,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1,Dandie Dinmont,0.224415,True,Miniature Poodle,0.204882,True,Norfolk Terrier,0.0906329,True
572,718971898235854848,04-10-2016,Sadie,None,10.0,10,3659,1168,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1,Golden Retriever,0.14039400000000002,True,Saint Bernard,0.118769,True,Labrador Retriever,0.0754917,True
573,718939241951195136,04-09-2016,Otis,None,12.0,10,5487,1876,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1,Pembroke,0.7663270000000001,True,Cardigan,0.222126,True,Toilet Tissue,0.00675723,False
574,718631497683582976,04-09-2016,None,None,10.0,10,19774,8610,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,1,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian Cat,0.000524823,False
575,718460005985447936,04-08-2016,Bowie,None,9.0,10,2823,564,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,1,Badger,0.356946,False,Boston Bull,0.252781,True,Kelpie,0.113433,True
576,718246886998687744,04-08-2016,Alexanderson,None,3.0,10,2022,534,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1,Chihuahua,0.354488,True,Carton,0.159672,False,Siberian Husky,0.05749830000000001,True
577,718234618122661888,04-08-2016,Suki,None,11.0,10,4063,1069,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,Malamute,0.370152,True,Siberian Husky,0.356398,True,Eskimo Dog,0.271042,True
578,717841801130979328,04-06-2016,Barclay,None,11.0,10,2570,631,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1,Brittany Spaniel,0.922876,True,English Springer,0.0701135,True,Bath Towel,0.00256079,False
579,717790033953034240,04-06-2016,None,pupper,10.0,10,3025,1204,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,1,Car Mirror,0.819106,False,Minibus,0.107383,False,Cab,0.0348464,False
580,717421804990701568,04-05-2016,Ebby,None,9.0,10,3298,899,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,Miniature Pinscher,0.286479,True,Italian Greyhound,0.0841339,True,Beagle,0.064697,True
581,717047459982213120,04-04-2016,Flávio,None,12.0,10,6562,2033,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,Golden Retriever,0.983548,True,Labrador Retriever,0.0121854,True,Cocker Spaniel,0.00241203,True
582,716802964044845056,04-04-2016,Link,None,10.0,10,4478,1255,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2,Malinois,0.619577,True,Leonberg,0.118089,True,Bull Mastiff,0.06650779999999999,True
583,716791146589110272,04-04-2016,Jennifur,None,11.0,10,6259,1527,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1,Pomeranian,0.468751,True,Seat Belt,0.154652,False,Golden Retriever,0.12501700000000002,True
584,716285507865542656,04-02-2016,Stephanus,None,12.0,10,2912,1158,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1,Yorkshire Terrier,0.43042,True,Silky Terrier,0.196769,True,Cairn,0.07267610000000001,True
585,716080869887381504,04-02-2016,None,doggo,11.0,10,7034,2049,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1,Golden Retriever,0.638625,True,Chow,0.254717,True,Tibetan Mastiff,0.0717317,True
586,715928423106027520,04-01-2016,Bubbles,None,11.0,10,3343,932,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,Pug,0.976685,True,French Bulldog,0.0196626,True,Bull Mastiff,0.00227819,True
587,715733265223708672,04-01-2016,None,None,10.0,10,4894,1800,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1,Dandie Dinmont,0.740229,True,Miniature Poodle,0.0819151,True,Toy Poodle,0.0637485,True
588,715696743237730304,04-01-2016,Toby,None,10.0,10,4093,1371,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,Staffordshire Bullterrier,0.427836,True,Pug,0.221409,True,French Bulldog,0.132135,True
589,715200624753819648,03-30-2016,Michelangelope,None,12.0,10,5364,2013,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,Chihuahua,0.956787,True,Beagle,0.00838287,True,Labrador Retriever,0.00834409,True
590,715009755312439296,03-30-2016,Siba,None,12.0,10,4362,1321,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,1,Dingo,0.31090300000000004,False,Chihuahua,0.142288,True,Cardigan,0.103945,True
591,714957620017307648,03-29-2016,Curtis,None,10.0,10,4340,1514,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1,Great Pyrenees,0.251516,True,Samoyed,0.139346,True,Kuvasz,0.129005,True
592,714606013974974464,03-29-2016,None,None,12.0,10,3799,987,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,1,Norfolk Terrier,0.293007,True,Labrador Retriever,0.256198,True,Golden Retriever,0.129643,True
593,714214115368108032,03-27-2016,None,None,13.0,10,2378,938,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,1,Pug,0.533967,True,Bloodhound,0.164826,True,German Shepherd,0.046524,True
594,714141408463036416,03-27-2016,None,None,10.0,10,4516,1498,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,1,Labrador Retriever,0.586951,True,Golden Retriever,0.378812,True,Redbone,0.00360489,True
595,713919462244790272,03-27-2016,Kanu,None,12.0,10,3430,827,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1,Siberian Husky,0.463223,True,Eskimo Dog,0.389959,True,Malamute,0.0979627,True
596,713761197720473600,03-26-2016,Piper,None,12.0,10,5115,1470,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,Brittany Spaniel,0.797936,True,English Springer,0.044718199999999986,True,Welsh Springer Spaniel,0.0379107,True
597,713177543487135744,03-25-2016,Lance,None,10.0,10,7543,3017,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,Whippet,0.734244,True,Basenji,0.025948,True,Great Dane,0.0258743,True
598,713175907180089344,03-25-2016,Opie,None,10.0,10,4673,1556,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,1,Timber Wolf,0.503788,False,Malamute,0.430624,True,Siberian Husky,0.0284542,True
599,712809025985978368,03-24-2016,Stubert,None,10.0,10,19500,7191,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador Retriever,0.8686709999999999,True,Carton,0.0950952,False,Pug,0.00765137,True
600,712668654853337088,03-23-2016,Sunny,None,10.0,10,4359,1298,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1,Labrador Retriever,0.829058,True,Golden Retriever,0.0386645,True,Chihuahua,0.0262214,True
601,712097430750289920,03-22-2016,None,None,10.0,10,3979,1105,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,Labrador Retriever,0.720481,True,Whippet,0.048031800000000006,True,Chesapeake Bay Retriever,0.0450464,True
602,711968124745228288,03-21-2016,Winston,pupper,10.0,10,8451,2466,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,1,Espresso,0.4301350000000001,False,Coffee Mug,0.418483,False,Cup,0.08839119999999999,False
603,711743778164514816,03-21-2016,Roosevelt,None,11.0,10,2984,1050,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1,Lakeland Terrier,0.459515,True,Miniature Poodle,0.219661,True,Standard Poodle,0.130189,True
604,711732680602345472,03-21-2016,None,None,10.0,10,9313,4394,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,3,Dingo,0.366875,False,Ibizan Hound,0.334929,True,Eskimo Dog,0.07387619999999999,True
605,711363825979756544,03-20-2016,None,None,11.0,10,3833,1209,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1,Pembroke,0.7509060000000001,True,Cardigan,0.241152,True,Basenji,0.00263962,True
606,711306686208872448,03-19-2016,None,None,3.0,10,3473,780,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,1,Leatherback Turtle,0.280835,False,Loggerhead,0.12329,False,Dandie Dinmont,0.0867925,True
607,711008018775851008,03-19-2016,Chuckles,pupper,11.0,10,3138,663,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,French Bulldog,0.731405,True,Boston Bull,0.150672,True,Pug,0.0218109,True
608,710833117892898816,03-18-2016,Sora,None,12.0,10,2820,576,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1,Pembroke,0.803742,True,Cardigan,0.189712,True,German Shepherd,0.00174609,True
609,710283270106132480,03-17-2016,Gunner,None,11.0,10,2240,550,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2,Shih-Tzu,0.932401,True,Lhasa,0.0308057,True,Tibetan Terrier,0.00897428,True
610,710272297844797440,03-17-2016,None,None,11.0,10,4746,1343,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,Old English Sheepdog,0.586307,True,Wire-Haired Fox Terrier,0.118622,True,Lakeland Terrier,0.106806,True
611,710269109699739648,03-17-2016,None,None,13.0,10,2514,1205,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1,Pug,0.415495,True,German Shepherd,0.17815699999999998,True,Labrador Retriever,0.100202,True
612,710153181850935296,03-16-2016,Lacy,None,11.0,10,3052,955,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,2,Cowboy Hat,0.979053,False,Sombrero,0.0106825,False,Cocker Spaniel,0.00271296,True
613,710140971284037632,03-16-2016,Tater,None,8.0,10,2901,954,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1,Pekinese,0.95317,True,Papillon,0.0195169,True,Japanese Spaniel,0.00582051,True
614,710117014656950272,03-16-2016,None,pupper,11.0,10,5775,2124,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2,Toy Poodle,0.802092,True,Miniature Poodle,0.111647,True,Cocker Spaniel,0.0628662,True
615,709901256215666688,03-16-2016,None,None,12.0,10,706,105,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,2,Bib,0.998814,False,Handkerchief,0.000511773,False,Umbrella,0.000224477,False
616,709566166965075968,03-15-2016,Olaf,None,12.0,10,3719,1287,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1,Chow,0.999837,True,Tibetan Mastiff,0.000116907,True,Australian Terrier,1.13384e-05,True
617,709519240576036864,03-14-2016,Vince,None,9.0,10,1562,256,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,Cocker Spaniel,0.414982,True,Newfoundland,0.225482,True,Flat-Coated Retriever,0.196789,True
618,709449600415961088,03-14-2016,Karma,None,10.0,10,2335,626,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,Maltese Dog,0.780187,True,Dandie Dinmont,0.07442869999999999,True,Norfolk Terrier,0.033776199999999985,True
619,709409458133323776,03-14-2016,Billy,None,8.0,10,2744,740,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,Shetland Sheepdog,0.79745,True,Collie,0.0540553,True,Keeshond,0.0316733,True
620,709225125749587968,03-14-2016,Walker,None,11.0,10,2521,609,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,Labrador Retriever,0.271109,True,Pomeranian,0.15048699999999998,True,Golden Retriever,0.145578,True
621,709198395643068416,03-14-2016,None,None,45.0,50,2532,685,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1,Borzoi,0.490783,True,Wire-Haired Fox Terrier,0.0835133,True,English Setter,0.0831843,True
622,709042156699303936,03-13-2016,Klevin,None,9.0,10,4987,1753,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1,Hotdog,0.8265790000000001,False,Rottweiler,0.0681793,True,Labrador Retriever,0.0492179,True
623,708834316713893888,03-13-2016,Malikai,None,10.0,10,1781,538,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,Eskimo Dog,0.283945,True,Giant Panda,0.218252,False,Malamute,0.180401,True
624,708738143638450176,03-12-2016,Coco,None,11.0,10,2878,872,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,Pomeranian,0.933457,True,Samoyed,0.05722080000000001,True,West Highland White Terrier,0.000904151,True
