,tweet_id,rating_numerator,rating_denominator,name,date,stage
1156,724771698126512129,11.0,10,None,04-26-2016,doggo
1157,724405726123311104,10.0,10,Ashleigh,04-25-2016,pupper
1158,724049859469295616,10.0,10,Kreggory,04-24-2016,None
1159,724046343203856385,10.0,10,Sarge,04-24-2016,None
1160,724004602748780546,11.0,10,Luther,04-23-2016,pupper
1161,723912936180330496,12.0,10,Sugar,04-23-2016,None
1162,723688335806480385,12.0,10,Reginald,04-23-2016,None
1163,723673163800948736,10.0,10,Ivar,04-23-2016,None
1164,723179728551723008,8.0,10,Jangle,04-21-2016,None
1165,722974582966214656,4.0,20,None,04-21-2016,None
1166,722613351520608256,12.0,10,Schnitzel,04-20-2016,None
1167,721503162398597120,11.0,10,Panda,04-17-2016,None
1168,721001180231503872,11.0,10,Oliver,04-15-2016,pupper
1169,720785406564900865,12.0,10,Archie,04-15-2016,None
1170,720775346191278080,10.0,10,Berkeley,04-15-2016,None
1171,720415127506415616,10.0,10,None,04-14-2016,None
1172,720389942216527872,11.0,10,Ralphé,04-13-2016,None
1173,720340705894408192,10.0,10,Derek,04-13-2016,pupper
1174,720059472081784833,9.0,10,Charleson,04-13-2016,None
1175,720043174954147842,11.0,10,Neptune,04-13-2016,None
1176,719991154352222208,10.0,10,None,04-12-2016,doggo
1177,719704490224398336,12.0,10,Clyde,04-12-2016,pupper
1178,719551379208073216,10.0,10,Harnold,04-11-2016,None
1179,719367763014393856,11.0,10,Sid,04-11-2016,None
1180,719339463458033665,10.0,10,Lucy,04-11-2016,None
1181,719332531645071360,11.0,10,Pippa,04-11-2016,None
1182,718971898235854848,10.0,10,Sadie,04-10-2016,None
1183,718939241951195136,12.0,10,Otis,04-09-2016,None
1184,718631497683582976,10.0,10,None,04-09-2016,None
1185,718613305783398402,11.0,10,Carper,04-09-2016,None
1186,718540630683709445,10.0,10,None,04-08-2016,None
1187,718460005985447936,9.0,10,Bowie,04-08-2016,None
1188,718454725339934721,13.0,10,None,04-08-2016,None
1189,718246886998687744,3.0,10,Alexanderson,04-08-2016,None
1190,718234618122661888,11.0,10,Suki,04-08-2016,None
1191,717841801130979328,11.0,10,Barclay,04-06-2016,None
1192,717790033953034240,10.0,10,None,04-06-2016,pupper
1193,717537687239008257,11.0,10,None,04-06-2016,None
1194,717428917016076293,11.0,10,Skittle,04-05-2016,None
1195,717421804990701568,9.0,10,Ebby,04-05-2016,None
1196,717047459982213120,12.0,10,Flávio,04-04-2016,None
1197,717009362452090881,10.0,10,Smokey,04-04-2016,pupper
1198,716802964044845056,10.0,10,Link,04-04-2016,None
1199,716791146589110272,11.0,10,Jennifur,04-04-2016,None
1200,716730379797970944,12.0,10,None,04-03-2016,None
1201,716447146686459905,13.0,10,Ozzy,04-03-2016,pupper
1202,716439118184652801,50.0,50,Bluebert,04-03-2016,None
1203,716285507865542656,12.0,10,Stephanus,04-02-2016,None
1204,716080869887381504,11.0,10,None,04-02-2016,doggo
1205,715928423106027520,11.0,10,Bubbles,04-01-2016,None
1206,715758151270801409,13.0,10,None,04-01-2016,None
1207,715733265223708672,10.0,10,None,04-01-2016,None
1208,715704790270025728,11.0,10,Bentley,04-01-2016,None
1209,715696743237730304,10.0,10,Toby,04-01-2016,None
1210,715680795826982913,12.0,10,Zeus,03-31-2016,None
1211,715360349751484417,11.0,10,Bertson,03-31-2016,None
1212,715342466308784130,10.0,10,Oscar,03-31-2016,None
1213,715220193576927233,10.0,10,Nico,03-30-2016,None
1214,715200624753819648,12.0,10,Michelangelope,03-30-2016,None
1215,715009755312439296,12.0,10,Siba,03-30-2016,None
1216,714982300363173890,9.0,10,Calbert,03-30-2016,None
1217,714962719905021952,12.0,10,None,03-29-2016,None
1218,714957620017307648,10.0,10,Curtis,03-29-2016,None
1219,714631576617938945,4.0,10,Benedict,03-29-2016,None
1220,714606013974974464,12.0,10,None,03-29-2016,None
1221,714485234495041536,10.0,10,Blitz,03-28-2016,None
1222,714258258790387713,10.0,10,Travis,03-28-2016,None
1223,714251586676113411,8.0,10,Thumas,03-28-2016,None
1224,714214115368108032,13.0,10,None,03-27-2016,None
1225,714141408463036416,10.0,10,None,03-27-2016,None
1226,713919462244790272,12.0,10,Kanu,03-27-2016,None
1227,713909862279876608,12.0,10,Doug,03-27-2016,None
1228,713900603437621249,99.0,90,None,03-27-2016,None
1229,713761197720473600,12.0,10,Piper,03-26-2016,None
1230,713411074226274305,11.0,10,None,03-25-2016,None
1231,713177543487135744,10.0,10,Lance,03-25-2016,None
1232,713175907180089344,10.0,10,Opie,03-25-2016,None
1233,712809025985978368,10.0,10,Stubert,03-24-2016,None
1234,712717840512598017,10.0,10,None,03-23-2016,None
1235,712668654853337088,10.0,10,Sunny,03-23-2016,None
1236,712438159032893441,11.0,10,Kane,03-23-2016,None
1237,712309440758808576,12.0,10,None,03-22-2016,pupper
1238,712097430750289920,10.0,10,None,03-22-2016,None
1239,712092745624633345,7.0,10,Steven,03-22-2016,None
1240,712085617388212225,11.0,10,Olive,03-22-2016,None
1241,712065007010385924,6.0,10,Chester,03-21-2016,None
1243,711968124745228288,10.0,10,Winston,03-21-2016,pupper
1244,711743778164514816,11.0,10,Roosevelt,03-21-2016,None
1245,711732680602345472,10.0,10,None,03-21-2016,None
1246,711694788429553666,13.0,10,None,03-20-2016,None
1247,711652651650457602,9.0,10,Gary,03-20-2016,None
1248,711363825979756544,11.0,10,None,03-20-2016,None
1249,711306686208872448,3.0,10,None,03-19-2016,None
1250,711008018775851008,11.0,10,Chuckles,03-19-2016,pupper
1251,710997087345876993,12.0,10,Milo,03-19-2016,None
1252,710844581445812225,10.0,10,Staniel,03-18-2016,None
1253,710833117892898816,12.0,10,Sora,03-18-2016,None
1254,710658690886586372,80.0,80,None,03-18-2016,None
1255,710609963652087808,12.0,10,None,03-17-2016,None
1256,710588934686908417,12.0,10,Beemo,03-17-2016,None
1257,710296729921429505,12.0,10,Oshie,03-17-2016,None
1258,710283270106132480,11.0,10,Gunner,03-17-2016,None
1259,710272297844797440,11.0,10,None,03-17-2016,None
1260,710269109699739648,13.0,10,None,03-17-2016,None
1261,710153181850935296,11.0,10,Lacy,03-16-2016,None
1262,710140971284037632,8.0,10,Tater,03-16-2016,None
1263,710117014656950272,11.0,10,None,03-16-2016,pupper
1264,709918798883774466,12.0,10,Watson,03-16-2016,None
1265,709901256215666688,12.0,10,None,03-16-2016,None
1266,709852847387627521,12.0,10,None,03-15-2016,None
1267,709566166965075968,12.0,10,Olaf,03-15-2016,None
1268,709556954897764353,12.0,10,Cecil,03-15-2016,None
1269,709519240576036864,9.0,10,Vince,03-14-2016,None
1270,709449600415961088,10.0,10,Karma,03-14-2016,None
1271,709409458133323776,8.0,10,Billy,03-14-2016,None
1272,709225125749587968,11.0,10,Walker,03-14-2016,None
1273,709207347839836162,11.0,10,Penny,03-14-2016,None
1274,709198395643068416,45.0,50,None,03-14-2016,None
1275,709179584944730112,13.0,10,Sammy,03-14-2016,None
1276,709158332880297985,10.0,10,Rodney,03-13-2016,None
1277,709042156699303936,9.0,10,Klevin,03-13-2016,None
1278,708853462201716736,8.0,10,Lucy,03-13-2016,None
1279,708845821941387268,9.0,10,None,03-13-2016,pupper
1280,708834316713893888,10.0,10,Malikai,03-13-2016,None
1281,708810915978854401,10.0,10,Mister,03-13-2016,None
1282,708738143638450176,11.0,10,Coco,03-12-2016,None
1283,708711088997666817,11.0,10,Smokey,03-12-2016,None
1284,708479650088034305,13.0,10,Bear,03-12-2016,None
1285,708469915515297792,11.0,10,Bobble,03-12-2016,None
1286,708400866336894977,12.0,10,None,03-11-2016,None
1287,708356463048204288,10.0,10,Oliver,03-11-2016,None
1288,708349470027751425,11.0,10,River,03-11-2016,None
1289,708149363256774660,10.0,10,Jebberson,03-11-2016,None
1290,708130923141795840,11.0,10,None,03-11-2016,None
1291,708119489313951744,9.0,10,Cooper,03-11-2016,None
1292,708109389455101952,10.0,10,Remington,03-11-2016,None
1293,708026248782585858,13.0,10,None,03-10-2016,None
1294,707995814724026368,12.0,10,Farfle,03-10-2016,None
1295,707983188426153984,12.0,10,None,03-10-2016,None
1296,707969809498152960,11.0,10,Rufus,03-10-2016,None
1297,707776935007539200,11.0,10,Sadie,03-10-2016,None
1298,707741517457260545,10.0,10,None,03-10-2016,None
1299,707738799544082433,12.0,10,None,03-10-2016,None
1300,707693576495472641,7.0,10,Jiminus,03-09-2016,None
1301,707629649552134146,10.0,10,None,03-09-2016,None
1302,707610948723478529,12.0,10,Harper,03-09-2016,None
1303,707420581654872064,4.0,10,Keurig,03-09-2016,None
1304,707411934438625280,11.0,10,None,03-09-2016,pupper
1305,707387676719185920,10.0,10,Clarkus,03-09-2016,None
1306,707377100785885184,9.0,10,None,03-09-2016,None
1307,707315916783140866,10.0,10,Finnegus,03-08-2016,pupper
1308,707297311098011648,10.0,10,Cassie,03-08-2016,None
1309,707059547140169728,11.0,10,Cupcake,03-08-2016,None
1310,707038192327901184,10.0,10,Kathmandu,03-08-2016,None
1311,707021089608753152,12.0,10,Tucker,03-08-2016,None
1312,707014260413456384,11.0,10,Ellie,03-08-2016,None
1313,706904523814649856,13.0,10,None,03-07-2016,None
1314,706901761596989440,3.0,10,Elliot,03-07-2016,None
1315,706681918348251136,12.0,10,Katie,03-07-2016,None
1316,706644897839910912,9.0,10,Shadow,03-07-2016,None
1317,706593038911545345,10.0,10,None,03-06-2016,None
1318,706538006853918722,11.0,10,Oliver,03-06-2016,None
1319,706516534877929472,12.0,10,None,03-06-2016,None
1320,706346369204748288,12.0,10,Koda,03-06-2016,None
1321,706310011488698368,12.0,10,None,03-06-2016,pupper
1322,706291001778950144,11.0,10,None,03-06-2016,None
1323,706265994973601792,11.0,10,Kara,03-05-2016,None
1324,706169069255446529,12.0,10,None,03-05-2016,None
1325,706166467411222528,7.0,10,Dexter,03-05-2016,None
1326,706153300320784384,13.0,10,Layla,03-05-2016,None
1327,705975130514706432,10.0,10,Adele,03-05-2016,pupper
1328,705970349788291072,12.0,10,Lucy,03-05-2016,None
1329,705898680587526145,10.0,10,Max,03-04-2016,None
1330,705786532653883392,11.0,10,None,03-04-2016,pupper
1331,705591895322394625,11.0,10,None,03-04-2016,None
1332,705475953783398401,12.0,10,Zara,03-03-2016,None
1333,705442520700944385,12.0,10,Cooper,03-03-2016,None
1334,705428427625635840,11.0,10,Ambrose,03-03-2016,pupper
1335,705239209544720384,11.0,10,Jimothy,03-03-2016,None
1336,705223444686888960,9.0,10,Bode,03-03-2016,None
1337,705102439679201280,10.0,10,Terrenth,03-02-2016,None
1338,705066031337840642,12.0,10,Reese,03-02-2016,None
1339,704871453724954624,12.0,10,None,03-02-2016,None
1340,704859558691414016,10.0,10,None,03-02-2016,pupper
1341,704847917308362754,12.0,10,None,03-02-2016,None
1342,704819833553219584,7.0,10,Chesterson,03-02-2016,None
1343,704761120771465216,13.0,10,None,03-01-2016,pupper
1344,704499785726889984,12.0,10,None,03-01-2016,None
1345,704491224099647488,13.0,10,None,03-01-2016,None
1346,704480331685040129,11.0,10,Lucia,03-01-2016,None
1347,704364645503647744,12.0,10,Bisquick,02-29-2016,None
1348,704347321748819968,10.0,10,Ralphson,02-29-2016,pupper
1349,704134088924532736,12.0,10,None,02-29-2016,pupper
1350,704113298707505153,8.0,10,Stanley,02-29-2016,None
1351,704054845121142784,60.0,50,None,02-28-2016,None
1352,703774238772166656,10.0,10,None,02-28-2016,None
1353,703769065844768768,10.0,10,None,02-28-2016,None
1354,703631701117943808,11.0,10,Bella,02-27-2016,None
1355,703611486317502464,10.0,10,Scooter,02-27-2016,pupper
1356,703425003149250560,9.0,10,None,02-27-2016,None
1357,703407252292673536,10.0,10,None,02-27-2016,pupper
1358,703382836347330562,12.0,10,Charlie,02-27-2016,None
1359,703356393781329922,9.0,10,Socks,02-26-2016,None
1360,703268521220972544,12.0,10,None,02-26-2016,pupper
1361,703079050210877440,11.0,10,None,02-26-2016,None
1362,703041949650034688,10.0,10,None,02-26-2016,None
1363,702932127499816960,6.0,10,Chip,02-25-2016,None
1364,702899151802126337,12.0,10,Luna,02-25-2016,None
1365,702684942141153280,11.0,10,Lucy,02-25-2016,None
1366,702671118226825216,10.0,10,Rambo,02-25-2016,None
1367,702598099714314240,11.0,10,Sansa,02-24-2016,pupper
1368,702539513671897089,12.0,10,None,02-24-2016,None
1369,702332542343577600,13.0,10,Rudy,02-24-2016,None
1370,702321140488925184,12.0,10,None,02-24-2016,None
1371,702276748847800320,11.0,10,None,02-23-2016,None
1372,702217446468493312,9.0,10,None,02-23-2016,None
1373,701981390485725185,12.0,10,Fiji,02-23-2016,None
1374,701952816642965504,11.0,10,Rilo,02-23-2016,None
1375,701889187134500865,11.0,10,Bilbo,02-22-2016,None
1376,701805642395348998,11.0,10,None,02-22-2016,pupper
1377,701601587219795968,10.0,10,Coopson,02-22-2016,None
1378,701570477911896070,9.0,10,Yoda,02-22-2016,None
1379,701545186879471618,10.0,10,Millie,02-21-2016,pupper
1380,701214700881756160,12.0,10,None,02-21-2016,None
1381,700890391244103680,11.0,10,Chet,02-20-2016,None
1382,700864154249383937,12.0,10,None,02-20-2016,pupper
1383,700847567345688576,10.0,10,Crouton,02-20-2016,None
1384,700796979434098688,7.0,10,Daniel,02-19-2016,None
1385,700747788515020802,11.0,10,None,02-19-2016,None
1386,700518061187723268,10.0,10,Vincent,02-19-2016,None
1387,700505138482569216,12.0,10,Kaia,02-19-2016,None
1388,700462010979500032,6.0,10,Murphy,02-18-2016,None
1389,700167517596164096,10.0,10,Dotsy,02-18-2016,None
1390,700151421916807169,11.0,10,None,02-18-2016,pupper
1391,700143752053182464,10.0,10,None,02-18-2016,pupper
1392,700062718104104960,6.0,10,Eazy,02-17-2016,None
1393,700029284593901568,10.0,10,Coops,02-17-2016,None
1394,700002074055016451,9.0,10,Thumas,02-17-2016,None
1395,699801817392291840,11.0,10,Cooper,02-17-2016,pupper
1396,699788877217865730,12.0,10,Nala,02-17-2016,None
1397,699779630832685056,10.0,10,None,02-17-2016,None
1398,699775878809702401,11.0,10,Fillup,02-17-2016,None
1399,699691744225525762,5.0,10,Dave,02-16-2016,None
1400,699446877801091073,12.0,10,Archie,02-16-2016,None
1401,699434518667751424,12.0,10,None,02-16-2016,pupper
1402,699423671849451520,10.0,10,None,02-16-2016,None
1403,699413908797464576,11.0,10,Miley,02-16-2016,None
1404,699370870310113280,11.0,10,Calbert,02-15-2016,None
1405,699323444782047232,10.0,10,None,02-15-2016,None
1406,699088579889332224,3.0,10,Charl,02-15-2016,None
1407,699079609774645248,8.0,10,Reagan,02-15-2016,None
1408,699072405256409088,12.0,10,None,02-15-2016,None
1409,699060279947165696,12.0,10,Yukon,02-15-2016,None
1410,699036661657767936,13.0,10,None,02-15-2016,pupper
1411,698989035503689728,13.0,10,Oliver,02-14-2016,None
1412,698953797952008193,11.0,10,CeCe,02-14-2016,None
1413,698907974262222848,10.0,10,None,02-14-2016,None
1414,698710712454139905,10.0,10,Cuddles,02-14-2016,None
1415,698703483621523456,7.0,10,Rusty,02-14-2016,None
1416,698635131305795584,12.0,10,None,02-13-2016,None
1417,698549713696649216,9.0,10,Claude,02-13-2016,None
1418,698355670425473025,10.0,10,Jessiga,02-13-2016,None
1419,698342080612007937,11.0,10,Maximus,02-13-2016,None
1420,698262614669991936,11.0,10,Franklin,02-12-2016,None
1421,698195409219559425,9.0,10,Beau,02-12-2016,None
1422,698178924120031232,10.0,10,Lily,02-12-2016,None
1423,697995514407682048,11.0,10,None,02-12-2016,None
1424,697990423684476929,11.0,10,Doug,02-12-2016,None
1425,697943111201378304,10.0,10,Cassie,02-12-2016,None
1426,697881462549430272,10.0,10,Carter,02-11-2016,None
1427,697630435728322560,8.0,10,None,02-11-2016,None
1428,697616773278015490,11.0,10,None,02-11-2016,pupper
1429,697596423848730625,11.0,10,None,02-11-2016,pupper
1430,697575480820686848,8.0,10,Ole,02-11-2016,None
1431,697516214579523584,9.0,10,Pherb,02-10-2016,None
1432,697482927769255936,11.0,10,Blipson,02-10-2016,None
1433,697463031882764288,44.0,40,None,02-10-2016,None
1434,697270446429966336,10.0,10,Bentley,02-10-2016,None
1435,697259378236399616,8.0,10,None,02-10-2016,None
1436,697255105972801536,10.0,10,Charlie,02-10-2016,None
1437,697242256848379904,10.0,10,Oakley,02-10-2016,None
1438,696900204696625153,12.0,10,Rosie,02-09-2016,None
1439,696894894812565505,9.0,10,None,02-09-2016,None
1440,696886256886657024,12.0,10,None,02-09-2016,None
1441,696877980375769088,9.0,10,Misty,02-09-2016,pupper
1442,696754882863349760,10.0,10,Reptar,02-08-2016,None
1443,696744641916489729,10.0,10,Klevin,02-08-2016,None
1444,696713835009417216,9.0,10,Trevith,02-08-2016,pupper
1445,696518437233913856,10.0,10,None,02-08-2016,pupper
1446,696490539101908992,1.0,10,None,02-08-2016,None
1447,696488710901260288,12.0,10,None,02-08-2016,None
1448,696405997980676096,7.0,10,Berb,02-07-2016,None
1449,696100768806522880,10.0,10,None,02-06-2016,pupper
1450,695816827381944320,11.0,10,None,02-06-2016,None
1451,695794761660297217,13.0,10,Wyatt,02-06-2016,None
1452,695767669421768709,13.0,10,None,02-06-2016,None
1453,695629776980148225,8.0,10,Calvin,02-05-2016,None
1454,695446424020918272,12.0,10,None,02-05-2016,None
1455,695409464418041856,10.0,10,Bob,02-05-2016,None
1456,695314793360662529,10.0,10,Colin,02-04-2016,None
1457,695095422348574720,12.0,10,None,02-04-2016,pupper
1458,695074328191332352,11.0,10,Lorenzo,02-04-2016,pupper
1459,695064344191721472,4.0,10,None,02-04-2016,None
1460,695051054296211456,6.0,10,Brian,02-04-2016,None
1461,694925794720792577,5.0,10,None,02-03-2016,None
1462,694905863685980160,10.0,10,Archie,02-03-2016,None
1463,694669722378485760,12.0,10,Phil,02-02-2016,None
1464,694356675654983680,10.0,10,None,02-02-2016,pupper
1465,694352839993344000,10.0,10,Oliviér,02-02-2016,None
1466,694342028726001664,11.0,10,None,02-02-2016,None
1467,694329668942569472,9.0,10,Grady,02-02-2016,pupper
1468,694206574471057408,10.0,10,None,02-01-2016,None
1469,694183373896572928,9.0,10,Lola,02-01-2016,None
1470,694001791655137281,11.0,10,Chester,02-01-2016,None
1471,693993230313091072,12.0,10,None,02-01-2016,None
1472,693942351086120961,10.0,10,Kobe,01-31-2016,None
1473,693647888581312512,7.0,10,None,01-31-2016,None
1474,693644216740769793,10.0,10,None,01-31-2016,None
1475,693642232151285760,9.0,10,Freddery,01-31-2016,None
1476,693629975228977152,12.0,10,None,01-31-2016,pupper
1477,693622659251335168,10.0,10,None,01-31-2016,None
1478,693590843962331137,3.0,10,Phil,01-31-2016,pupper
1479,693582294167244802,11.0,10,None,01-30-2016,None
1480,693486665285931008,11.0,10,Lincoln,01-30-2016,None
1481,693280720173801472,10.0,10,Sadie,01-30-2016,None
1482,693267061318012928,12.0,10,Oscar,01-30-2016,None
1483,693262851218264065,11.0,10,None,01-30-2016,pupper
1484,693231807727280129,9.0,10,Bodie,01-30-2016,None
1485,693155686491000832,12.0,10,Dunkin,01-29-2016,None
1486,693109034023534592,11.0,10,None,01-29-2016,None
1487,693095443459342336,10.0,10,Milo,01-29-2016,pupper
1488,692919143163629568,9.0,10,None,01-29-2016,None
1489,692905862751522816,10.0,10,Wally,01-29-2016,pupper
1490,692901601640583168,10.0,10,None,01-29-2016,None
1491,692894228850999298,10.0,10,Tupawc,01-29-2016,None
1492,692828166163931137,12.0,10,None,01-28-2016,pupper
1493,692752401762250755,13.0,10,None,01-28-2016,pupper
1494,692568918515392513,12.0,10,Chester,01-28-2016,None
1495,692535307825213440,10.0,10,Amber,01-28-2016,None
1496,692530551048294401,10.0,10,Cody,01-28-2016,None
1497,692423280028966913,9.0,10,None,01-27-2016,None
1498,692417313023332352,7.0,10,Herschel,01-27-2016,pupper
1499,692187005137076224,12.0,10,None,01-27-2016,None
1500,692158366030913536,10.0,10,Edgar,01-27-2016,None
1501,692142790915014657,13.0,10,None,01-27-2016,None
1502,692041934689402880,13.0,10,Teddy,01-26-2016,None
1503,692017291282812928,9.0,10,Kingsley,01-26-2016,None
1504,691820333922455552,8.0,10,Brockly,01-26-2016,None
1505,691793053716221953,10.0,10,None,01-26-2016,None
1506,691756958957883396,10.0,10,None,01-25-2016,None
1507,691675652215414786,10.0,10,Richie,01-25-2016,None
1508,691483041324204033,5.0,10,None,01-25-2016,None
1509,691459709405118465,12.0,10,Leo,01-25-2016,None
1510,691444869282295808,12.0,10,Bailey,01-25-2016,None
1511,691416866452082688,13.0,10,None,01-25-2016,None
1512,691321916024623104,11.0,10,Molly,01-24-2016,None
1513,691096613310316544,11.0,10,None,01-24-2016,None
1514,691090071332753408,12.0,10,None,01-24-2016,None
1515,690989312272396288,12.0,10,None,01-23-2016,None
1516,690959652130045952,11.0,10,None,01-23-2016,None
1517,690938899477221376,10.0,10,None,01-23-2016,None
1518,690932576555528194,12.0,10,Buddy,01-23-2016,None
1519,690735892932222976,13.0,10,Peaches,01-23-2016,None
1520,690728923253055490,8.0,10,Vinscent,01-23-2016,None
1521,690690673629138944,10.0,10,Cedrick,01-23-2016,None
1522,690649993829576704,11.0,10,Hazel,01-22-2016,None
1523,690607260360429569,12.0,10,None,01-22-2016,None
1524,690597161306841088,11.0,10,Lolo,01-22-2016,None
1525,690400367696297985,10.0,10,Eriq,01-22-2016,None
1526,690374419777196032,11.0,10,Phred,01-22-2016,None
1527,690360449368465409,9.0,10,None,01-22-2016,None
1528,690348396616552449,12.0,10,Oddie,01-22-2016,None
1529,690248561355657216,11.0,10,Maxwell,01-21-2016,None
1530,690021994562220032,10.0,10,Geoff,01-21-2016,None
1531,690015576308211712,12.0,10,None,01-21-2016,pupper
1532,690005060500217858,10.0,10,None,01-21-2016,None
1533,689999384604450816,10.0,10,Covach,01-21-2016,None
1534,689993469801164801,12.0,10,None,01-21-2016,floofer
1535,689977555533848577,12.0,10,None,01-21-2016,None
1536,689905486972461056,11.0,10,Gizmo,01-20-2016,pupper
1537,689877686181715968,9.0,10,Durg,01-20-2016,None
1538,689835978131935233,11.0,10,Fynn,01-20-2016,None
1539,689661964914655233,12.0,10,Luca,01-20-2016,None
1540,689659372465688576,8.0,10,Ricky,01-20-2016,None
1541,689623661272240129,10.0,10,Lucy,01-20-2016,pupper
1542,689599056876867584,11.0,10,None,01-20-2016,None
1543,689557536375177216,12.0,10,None,01-19-2016,None
1544,689517482558820352,12.0,10,Carl,01-19-2016,None
1545,689289219123089408,13.0,10,None,01-19-2016,None
1546,689283819090870273,9.0,10,Chipson,01-19-2016,None
1547,689280876073582592,10.0,10,Herald,01-19-2016,None
1548,689275259254616065,10.0,10,Lucky,01-19-2016,None
1549,689255633275777024,10.0,10,Ferg,01-19-2016,None
1550,689154315265683456,9.0,10,None,01-18-2016,None
1551,689143371370250240,10.0,10,Trip,01-18-2016,pupper
1552,688916208532455424,11.0,10,None,01-18-2016,pupper
1553,688908934925697024,8.0,10,Clarence,01-18-2016,None
1554,688898160958271489,10.0,10,None,01-18-2016,None
1555,688894073864884227,7.0,10,Hamrick,01-18-2016,pupper
1556,688828561667567616,9.0,10,Brad,01-17-2016,None
1557,688804835492233216,12.0,10,None,01-17-2016,None
1558,688789766343622656,8.0,10,Pubert,01-17-2016,None
1559,688547210804498433,9.0,10,Frönq,01-17-2016,None
1560,688519176466644993,12.0,10,None,01-17-2016,pupper
1561,688385280030670848,12.0,10,Louis,01-16-2016,None
1562,688211956440801280,13.0,10,Derby,01-16-2016,None
1563,688179443353796608,10.0,10,Lizzie,01-16-2016,pupper
1564,688116655151435777,10.0,10,None,01-15-2016,None
1565,688064179421470721,11.0,10,Kilo,01-15-2016,None
1566,687841446767013888,13.0,10,None,01-15-2016,None
1567,687826841265172480,12.0,10,Louis,01-15-2016,None
1568,687818504314159109,12.0,10,None,01-15-2016,pupper
1569,687807801670897665,11.0,10,Trooper,01-15-2016,None
1570,687732144991551489,11.0,10,Ember,01-14-2016,None
1571,687704180304273409,9.0,10,Blakely,01-14-2016,pupper
1572,687664829264453632,11.0,10,Opal,01-14-2016,None
1573,687494652870668288,7.0,10,Marq,01-14-2016,None
1574,687480748861947905,12.0,10,None,01-14-2016,None
1575,687476254459715584,11.0,10,Curtis,01-14-2016,pupper
1576,687460506001633280,10.0,10,Kramer,01-14-2016,None
1577,687399393394311168,10.0,10,Barry,01-13-2016,None
1578,687317306314240000,11.0,10,Tyrone,01-13-2016,None
1579,687312378585812992,7.0,10,None,01-13-2016,pupper
1580,687127927494963200,9.0,10,Gordon,01-13-2016,None
1581,687124485711986689,11.0,10,Samson,01-13-2016,None
1582,687109925361856513,11.0,10,Baxter,01-13-2016,None
1583,687102708889812993,5.0,10,None,01-13-2016,None
1584,687096057537363968,11.0,10,None,01-13-2016,pupper
1585,686947101016735744,11.0,10,Jackson,01-12-2016,None
1586,686760001961103360,12.0,10,None,01-12-2016,pupper
1587,686749460672679938,8.0,10,None,01-12-2016,None
1588,686730991906516992,12.0,10,None,01-12-2016,None
1589,686683045143953408,11.0,10,Mona,01-11-2016,pupper
1590,686618349602762752,11.0,10,Olivia,01-11-2016,pupper
1591,686606069955735556,10.0,10,Horace,01-11-2016,None
1592,686394059078897668,12.0,10,None,01-11-2016,None
1593,686386521809772549,11.0,10,Crimson,01-11-2016,None
1594,686377065986265092,10.0,10,Birf,01-11-2016,pupper
1595,686358356425093120,10.0,10,None,01-11-2016,None
1596,686286779679375361,12.0,10,None,01-10-2016,None
1597,686050296934563840,11.0,10,Flávio,01-10-2016,None
1598,686035780142297088,4.0,20,None,01-10-2016,None
1599,686034024800862208,12.0,10,None,01-10-2016,None
1600,686007916130873345,11.0,10,None,01-10-2016,pupper
1601,686003207160610816,3.0,10,Hammond,01-10-2016,None
1602,685973236358713344,11.0,10,Lorelei,01-09-2016,None
1603,685943807276412928,8.0,10,None,01-09-2016,pupper
1604,685906723014619143,9.0,10,Olive,01-09-2016,None
1605,685681090388975616,14.0,10,None,01-09-2016,None
1606,685667379192414208,9.0,10,Marty,01-09-2016,pupper
1607,685663452032069632,12.0,10,Brooks,01-09-2016,None
1608,685641971164143616,7.0,10,Otis,01-09-2016,pupper
1609,685547936038666240,14.0,10,None,01-08-2016,pupper
1610,685532292383666176,9.0,10,None,01-08-2016,None
1611,685325112850124800,10.0,10,None,01-08-2016,None
1612,685321586178670592,10.0,10,Rocky,01-08-2016,None
1613,685315239903100929,11.0,10,None,01-08-2016,None
1614,685307451701334016,11.0,10,Petrick,01-08-2016,floofer
1615,685268753634967552,10.0,10,Hubertson,01-08-2016,pupper
1616,685198997565345792,11.0,10,Alfie,01-07-2016,None
1617,685169283572338688,11.0,10,Gerbald,01-07-2016,pupper
1618,684969860808454144,5.0,10,None,01-07-2016,None
1619,684959798585110529,5.0,10,Jerry,01-07-2016,None
1620,684940049151070208,12.0,10,Oreo,01-07-2016,None
1621,684926975086034944,11.0,10,Bruiser,01-07-2016,None
1622,684914660081053696,12.0,10,None,01-07-2016,None
1623,684902183876321280,11.0,10,Perry,01-07-2016,None
1624,684880619965411328,5.0,10,None,01-06-2016,pupper
1625,684830982659280897,13.0,10,None,01-06-2016,pupper
1626,684800227459624960,11.0,10,Theodore,01-06-2016,None
1627,684594889858887680,10.0,10,None,01-06-2016,None
1628,684588130326986752,12.0,10,None,01-06-2016,pupper
1629,684567543613382656,4.0,10,Bobby,01-06-2016,None
1630,684538444857667585,12.0,10,None,01-06-2016,None
1631,684481074559381504,10.0,10,Pippa,01-05-2016,None
1632,684460069371654144,10.0,10,Jeph,01-05-2016,None
1633,684241637099323392,12.0,10,Obi,01-05-2016,None
1634,684225744407494656,143.0,130,None,01-05-2016,None
1635,684222868335505415,121.0,110,None,01-05-2016,None
